Order ID,Product ID,Product Name,Product Price,Quantity Ordered ,Total Value,Is Packaged Item?,Is Buffet Item?
289857206,68759,Veg Soft Noodles,165,1,165,No,No
290782923,68829,Watermelon Juice,49,1,49,No,No
290842163,68838,Pomegranate Juice,99,2,198,No,No
289896083,68838,Pomegranate Juice,99,2,198,No,No
290997355,69028,Chicken Club Sandwich,185,1,185,No,No
290120649,75383,Herb Grilled Chicken,169,1,169,No,No
291524258,90646,Water bottle 500ml,20,2,40,Yes,Yes
291715003,95868,Veg Grilled Sandwich,79,4,316,No,No
290049216,121044,Peri Peri Chicken 6inch Sub,225,1,225,No,No
291614532,123309,1 pcs Gulab Jamun 40gms,13,1,13,No,Yes
291353668,123333,Chapathi Veg curry,54,1,54,No,Yes
290770605,123333,Chapathi Veg curry,54,1,54,No,Yes
291242815,194309,Parcel Charge - Small,10,3,30,Yes,Yes
289972302,209849,Water Melon Juice,35,1,35,No,Yes
289972022,209849,Water Melon Juice,35,1,35,No,Yes
289971887,209849,Water Melon Juice,35,1,35,No,Yes
289971744,209849,Water Melon Juice,35,1,35,No,Yes
289972302,209965,Paneer Veg Sandwiches,55,1,55,No,Yes
289972022,209965,Paneer Veg Sandwiches,55,1,55,No,Yes
289971887,209965,Paneer Veg Sandwiches,55,1,55,No,Yes
289971744,209965,Paneer Veg Sandwiches,55,1,55,No,Yes
290415444,222381,Veg Fried Rice,60,1,60,No,Yes
290754410,255963,Patties (Veg) (50 Gms),23,1,23,No,No
289952702,298838,Double Egg Fried Rice,200,1,200,No,No
290052553,311358,Boost,16,1,16,No,Yes
289916884,311358,Boost,16,1,16,No,Yes
290337229,356346,Coconut Cookies (2pcs) 15grm,10,1,10,No,Yes
290309047,356346,Coconut Cookies (2pcs) 15grm,10,1,10,No,Yes
290309047,356347,Salt Cookies (2pcs) 15Grm,10,1,10,No,Yes
290700010,373505,Chocolate Milk Shake,30,1,30,Yes,Yes
290851637,443343,Samosa 1 no's,15,1,15,No,Yes
290377563,443343,Samosa 1 no's,15,1,15,No,Yes
290336536,443343,Samosa 1 no's,15,1,15,No,Yes
289875411,443343,Samosa 1 no's,15,1,15,No,Yes
291446454,446051,Aloo paratha,60.5,1,60.5,No,Yes
290408181,446051,Aloo paratha,60.5,1,60.5,No,Yes
290319629,446052,Plain Dosa,38.5,1,38.5,No,Yes
289612237,446052,Plain Dosa,38.5,1,38.5,No,Yes
290867356,446073,Ragi masala dosa,46.2,1,46.2,No,Yes
291655161,449930,Dahi Puri,33,1,33,No,Yes
290793999,449930,Dahi Puri,33,1,33,No,Yes
290854750,454836,Exotic Seafood Combo,310,1,310,No,No
291256302,464367,Tea,13,1,13,No,No
290378645,465867,Grapes Juice,35,2,70,No,No
289770656,468246,Combo Meals Veg,100,1,100,No,No
289920779,470005,Paneer Veg Grill,40,1,40,No,No
289777677,470050,Water Melon Juice,25,1,25,No,No
289777677,470052,Pineapple Juice,25,1,25,No,No
289803393,470081,Strawberry Milkshakes,30,1,30,No,No
291248210,486332,MRP 30,30,1,30,No,No
291270198,486334,MRP 50,50,2,100,No,No
291700252,494645,MRP 20,20,1,20,No,Yes
291281272,494645,MRP 20,20,1,20,No,Yes
291699992,494645,MRP 20,20,2,40,No,Yes
291662276,494645,MRP 20,20,3,60,No,Yes
291319642,494645,MRP 20,20,1,20,No,Yes
291708662,494645,MRP 20,20,2,40,No,Yes
289920713,494645,MRP 20,20,1,20,No,Yes
289891568,494645,MRP 20,20,1,20,No,Yes
289892733,494647,MRP 20,20,1,20,No,No
291460481,494653,MRP 30,30,1,30,No,No
291236896,494653,MRP 30,30,1,30,No,No
290380540,494653,MRP 30,30,1,30,No,No
289894423,494653,MRP 30,30,1,30,No,No
290998231,494653,MRP 30,30,3,90,No,No
290836847,494660,MRP 30,30,1,30,No,No
291618430,495973,MRP 45,45,2,90,Yes,Yes
291280603,495975,MRP 45,45,1,45,No,Yes
291354648,495975,MRP 45,45,1,45,No,Yes
291669276,495975,MRP 45,45,1,45,No,Yes
291123651,499970,Sabudana Vada With Curd / Chutney,40,1,40,No,Yes
291152186,499970,Sabudana Vada With Curd / Chutney,40,1,40,No,Yes
291120623,499970,Sabudana Vada With Curd / Chutney,40,1,40,No,Yes
289845197,542247,Chole Rice,44,1,44,No,Yes
289765650,548196,Mediterranean Veggie/Pizzalo Spl - Panini,125,1,125,No,Yes
291631823,558152,MRP 5,5,1,5,No,No
290082697,558152,MRP 5,5,4,20,No,No
290998231,558152,MRP 5,5,3,15,No,No
291700252,558153,MRP 5,5,1,5,No,Yes
291281272,558153,MRP 5,5,1,5,No,Yes
291699992,558153,MRP 5,5,1,5,No,Yes
291662276,558153,MRP 5,5,1,5,No,Yes
291636286,558153,MRP 5,5,1,5,No,Yes
291213678,558153,MRP 5,5,1,5,No,Yes
291654366,558153,MRP 5,5,6,30,No,Yes
291631947,558153,MRP 5,5,1,5,No,Yes
291218068,558153,MRP 5,5,2,10,No,Yes
291669276,558153,MRP 5,5,1,5,No,Yes
291668732,558153,MRP 5,5,1,5,No,Yes
290722657,558153,MRP 5,5,1,5,No,Yes
289857581,558153,MRP 5,5,2,10,No,Yes
290736577,558153,MRP 5,5,6,30,No,Yes
290760280,559393,Cappuccino Coffee,70,1,70,No,No
290760280,559397,Americano Coffee,70,1,70,No,No
291207531,560240,Sambar Rice,95,1,95,No,No
290273301,560240,Sambar Rice,95,1,95,No,No
291688623,564473,Tea,10,1,10,No,Yes
289835731,564473,Tea,10,1,10,No,Yes
290161463,571744,Non Veg Lunch,84,1,84,No,Yes
290161491,571744,Non Veg Lunch,84,1,84,No,Yes
290315216,579984,Veg Puff,20,2,40,No,No
290757562,579984,Veg Puff,20,1,20,No,No
289763395,580237,Chapati,5,1,5,No,Yes
289754671,580237,Chapati,5,1,5,No,Yes
290693877,580538,Singapore Noodles - Egg,94,1,94,No,No
290832349,582158,Aloo Vada Sambhar,35,1,35,No,Yes
290211546,583899,Chicken biryani,89,1,89,No,Yes
289973651,584763,Veg Kathi Roll,25,1,25,No,Yes
291757576,584765,Paneer Kathi Roll,30,1,30,No,Yes
290342007,584765,Paneer Kathi Roll,30,1,30,No,Yes
289973797,584789,Bread Omelette,20,1,20,No,Yes
291662490,584957,Cold Drinks,20,1,20,Yes,Yes
290280452,584957,Cold Drinks,20,1,20,Yes,Yes
291182157,584957,Cold Drinks,20,1,20,Yes,Yes
290271415,584957,Cold Drinks,20,3,60,Yes,Yes
291472743,585560,Chatni,6,1,6,No,Yes
291474121,585573,Khichuri Combo 1,57,1,57,No,Yes
291473013,585573,Khichuri Combo 1,57,1,57,No,Yes
291352093,585579,Chicken Roll 1 Pc,43,1,43,No,Yes
290881003,585641,Veg Maggi,24,1,24,No,Yes
290952220,586869,Veg Puff,13,1,13,No,No
291537065,588184,Aloo Paratha,60,1,60,No,Yes
290735142,588255,Packaged Drinking Water 500 ml,10,1,10,Yes,Yes
289938761,588610,Puff (Veg),30,1,30,No,No
289881344,588610,Puff (Veg),30,1,30,No,No
289756234,594137,Mini Meal (Chappati/Rice),65,1,65,No,Yes
291431140,594884,Idli,35,2,70,No,No
291012735,595293,Veg Biryani,152.25,1,152.25,No,Yes
290848111,596646,Veg Maggi,35,1,35,No,No
291383470,598398,MOMs Magic Butter,10,1,10,Yes,Yes
290852461,598931,Bhel puri,33,1,33,No,Yes
289906468,598931,Bhel puri,33,1,33,No,Yes
290263700,599257,Avacado Milk shake,55,1,55,No,Yes
291353987,600287,Veg Manchurian,155,1,155,No,No
291353956,600287,Veg Manchurian,155,1,155,No,No
291742176,600300,Chicken Crispy,170,1,170,No,No
291369815,600300,Chicken Crispy,170,1,170,No,No
291741896,600300,Chicken Crispy,170,1,170,No,No
289971869,600399,Chicken Chopper Rice (Chicken),200,1,200,No,No
290825837,600545,Parle Aloo Bhujia,10,1,10,Yes,Yes
290289568,601521,Fruit Salad,43,1,43,No,No
289890258,611121,Black Forest Cake (500 Gms),480,1,480,No,No
290837078,612586,Bombay Masala Toastie,167,1,167,No,No
289868519,612586,Bombay Masala Toastie,167,1,167,No,No
289957373,612610,Plain Paratha,61.96,1,61.96,No,No
290338440,612619,Classic Lassi,50,2,100,No,No
290732812,612623,Kesar Badam Milk,80,1,80,No,No
290678515,612703,Pav Bhaji 300 Gm,99,1,99,No,No
291267792,612725,Samosa 1 Pc,20,10,200,No,No
290811823,612744,Rusky Milk 250 Gm,35,1,35,No,No
291595089,612767,Falhari Chiwda 150Gm,30,1,30,No,No
289819084,612829,Miss. Soan Papdi 200 Ml,179,1,179,No,No
291015105,615190,Aloo Toast,37,1,37,No,No
291476696,617619,Red Lime,30,1,30,No,No
291220464,617731,Butter Murukku (40 gms),10,1,10,Yes,Yes
291580673,620417,Scrambled Egg,55,1,55,No,No
291579043,620417,Scrambled Egg,55,1,55,No,No
291399109,620534,Entry Slot,1,1,1,No,No
290933883,620534,Entry Slot,1,1,1,No,No
290760503,620679,Punugulu (10 Pcs),44,1,44,No,No
289904912,620723,Tea,12,2,24,No,No
291677440,620914,Tandoori Soya Wrap,25,1,25,No,No
291581628,621205,Richoco Nabati Chocolate Wafer,10,1,10,Yes,Yes
290877928,621698,Five Star,10,1,10,Yes,Yes
289986497,621718,Biscuit,10,1,10,Yes,Yes
289909496,621718,Biscuit,10,1,10,Yes,Yes
289986448,621718,Biscuit,10,1,10,Yes,Yes
291381867,621727,Chocolate,25,1,25,Yes,Yes
290900328,621727,Chocolate,25,1,25,Yes,Yes
291283576,621808,Veg Roll,40,2,80,No,No
290830939,623142,Egg/Paneer  Burger,60,1,60,No,No
291567510,624560,Lunch Buffet,90,1,90,No,Yes
291588687,624560,Lunch Buffet,90,1,90,No,Yes
291023469,624560,Lunch Buffet,90,1,90,No,Yes
291024082,624560,Lunch Buffet,90,1,90,No,Yes
291015585,624560,Lunch Buffet,90,1,90,No,Yes
290779071,624575,Hi Tea Buffet,30,1,30,No,No
289849844,626018,Cookies (2 pcs),10,1,10,No,Yes
289889919,626910,Aloo Samosa (01pc),30,1,30,No,No
289864179,626910,Aloo Samosa (01pc),30,1,30,No,No
290707765,637309,Veg Tawa Pulao,68,1,68,No,Yes
290703992,637309,Veg Tawa Pulao,68,1,68,No,Yes
289804173,637309,Veg Tawa Pulao,68,1,68,No,Yes
290219004,637309,Veg Tawa Pulao,68,1,68,No,Yes
291356001,638332,Chicken preparation with paratha,75,1,75,No,Yes
290711352,638332,Chicken preparation with paratha,75,1,75,No,Yes
290710238,638332,Chicken preparation with paratha,75,1,75,No,Yes
290211546,638332,Chicken preparation with paratha,75,1,75,No,Yes
291517169,638500,Chole Batura Combo,50,1,50,No,Yes
291069762,638500,Chole Batura Combo,50,1,50,No,Yes
290585490,638500,Chole Batura Combo,50,1,50,No,Yes
290125162,638500,Chole Batura Combo,50,1,50,No,Yes
291272729,638613,Cheese Overload Sandwich,40,1,40,No,Yes
290992318,638620,Mosambi Juice (250Ml),30,1,30,No,Yes
290540314,638621,Pineapple Juice (250Ml),30,1,30,No,Yes
290322918,638650,Bru Coffee 90 Ml,12,1,12,No,Yes
289605344,638650,Bru Coffee 90 Ml,12,1,12,No,Yes
291394675,638651,Normal Tea 90Ml,12,1,12,No,Yes
291687852,638651,Normal Tea 90Ml,12,1,12,No,Yes
290947527,638651,Normal Tea 90Ml,12,1,12,No,Yes
289605344,638651,Normal Tea 90Ml,12,1,12,No,Yes
289629129,638651,Normal Tea 90Ml,12,1,12,No,Yes
289997311,638654,Bounnivita 90Ml,13,1,13,No,Yes
289997337,638658,Osmina Biscuit,4,1,4,No,Yes
290442853,638658,Osmina Biscuit,4,1,4,No,Yes
290440284,638658,Osmina Biscuit,4,1,4,No,Yes
291697284,639424,Veg Sandwich,45,1,45,No,Yes
290356416,639424,Veg Sandwich,45,1,45,No,Yes
290826668,639424,Veg Sandwich,45,1,45,No,Yes
290102804,642162,Hand Beaten Coffee  (250 Ml),27,1,27,No,Yes
290419851,642183,Regular Tea Large (250 Ml),27,1,27,No,No
290888189,642183,Regular Tea Large (250 Ml),27,1,27,No,No
290905231,642219,Cappuccino (450ml),88,1,88,No,No
290862603,642219,Cappuccino (450ml),88,1,88,No,No
290919441,642234,Hot Chocolate (350ml),70,1,70,No,No
291344992,642237,Iced Cappuccino (350ml),95,1,95,No,No
290811343,642269,Lemon Iced Tea (600ml),118,1,118,No,No
290380654,642297,Tandoori Chicken Tikka Sandwich (200gm),140,1,140,No,No
289794971,643466,Fruit Plate 250 gms,45,1,45,No,No
291181303,643497,Sitafal Milkshake (200ml),45,1,45,No,No
290001415,643497,Sitafal Milkshake (200ml),45,1,45,No,No
289730451,644258,Chicken Combo,77.73,1,77.73,No,Yes
289703738,644258,Chicken Combo,77.73,1,77.73,No,Yes
291421837,645226,Corn Sandwich,45,1,45,No,No
290398722,645596,Sweet Lassi (200 ML),25,1,25,No,No
290269900,645596,Sweet Lassi (200 ML),25,1,25,No,No
289829413,645596,Sweet Lassi (200 ML),25,1,25,No,No
290345366,646545,Evening Snacks,35,1,35,No,Yes
290626330,646579,Paneer Bread Burji,40,1,40,No,Yes
290395491,646581,Tea,10,1,10,No,Yes
290230299,646631,Chicken Combo,77.73,1,77.73,No,No
290186677,646631,Chicken Combo,77.73,1,77.73,No,No
290258375,646631,Chicken Combo,77.73,1,77.73,No,No
289920530,648768,Sugarfree Osmania Biscuits  300GM,140,1,140,No,No
291673542,648800,Bhakarwadi 200GM,100,1,100,No,No
291673542,648803,Paneer Puff,50,1,50,No,No
291463371,648803,Paneer Puff,50,1,50,No,No
290821575,648803,Paneer Puff,50,2,100,No,No
290768096,648803,Paneer Puff,50,1,50,No,No
291684085,648804,Egg Puff,50,1,50,No,No
290409499,648804,Egg Puff,50,2,100,No,No
290829883,648804,Egg Puff,50,3,150,No,No
291329128,648808,Kachori,25,1,25,No,No
290528488,648811,Pineapple Juice,160,1,160,No,No
291231714,648823,Hazelnut Caramel Frappe,220,1,220,No,No
290802617,648855,Country  Fried Chicken,320,1,320,No,No
291070581,648856,Fish & Chips,350,1,350,No,No
289702983,648856,Fish & Chips,350,1,350,No,No
291219637,648871,Fresh Fruit Bowl,180,2,360,No,No
290433641,649236,Adrak Chai (paper cup 150 ml),12,1,12,No,No
290467684,649291,Plain Dosa,30,1,30,No,Yes
290502363,649291,Plain Dosa,30,1,30,No,Yes
290515140,649297,Onion Dosa,40,1,40,No,Yes
290469493,649297,Onion Dosa,40,1,40,No,Yes
291285447,650518,Golden Blossom (Papaya N' Banana),35,1,35,No,Yes
290334613,653810,Paneer Tikka Sandwich,48,1,48,No,Yes
290334613,653896,Pineapple Juice (250 ml),30,1,30,No,Yes
290881958,653898,Lime Juice  (250 ml),18,1,18,No,Yes
291078932,656559,Chili  chicken  Gravy With Fried Rice(30 to 40min),350,1,350,No,Yes
291733783,656773,Non Veg Dinner,90,6,540,No,No
289954777,656773,Non Veg Dinner,90,1,90,No,No
291302974,657465,Badam Milk (250Ml),35,1,35,No,Yes
290134065,657516,Veg & Fruit Salad (250gm),55,1,55,No,No
290680867,657917,Bread Butter with Jam,15,1,15,No,No
291358963,658207,Omelette,28,1,28,No,No
290057496,658810,Veg Corn Sandwich,33,1,33,No,No
290057496,658841,Dry Fruit Lassi,22,1,22,No,No
290344869,659836,Egg Bonda,33,1,33,No,Yes
290768172,659991,Honey Almond tart,60,1,60,No,Yes
290740859,660332,Idli-2pcs+Sambhar+Chutney,34,1,34,No,No
291634365,660343,Masala Dosa,43,1,43,No,No
291299175,660791,Unibic Hazelnut cookies,5,1,5,Yes,Yes
291294223,660793,Unibic Cashew,30,1,30,Yes,Yes
290682188,661006,Butter milk (300ml),30,1,30,No,No
289788871,661006,Butter milk (300ml),30,1,30,No,No
289805844,661013,Paneer combo,95,1,95,No,No
290795192,662366,Seasonal Fresh Fruit Bowl,45,1,45,No,No
290394737,68752,Veg Hot & Sour Soup,90,1,90,No,No
290393251,68764,Burnt Chilli Garlic Veg Noodles,175,1,175,No,No
291727639,69164,Veg Combo,229,2,458,No,No
290657048,75366,Grill Fish (2pcs),155,1,155,No,No
290782923,77631,Fresh Lime Soda,35,1,35,No,No
291734657,87211,Butter Naan,55,6,330,No,No
290590660,120375,Chicken Kofta 6inch Sub,225,1,225,No,No
290694409,123259,Aloo Paneer Paratha 2 Pcs,48,1,48,No,Yes
289738053,209951,Bread Jam Grill Sandwich,25,1,25,No,No
289972302,209973,All Mixed vegetable Sandwiches,50,1,50,No,Yes
289972022,209973,All Mixed vegetable Sandwiches,50,1,50,No,Yes
289971887,209973,All Mixed vegetable Sandwiches,50,1,50,No,Yes
289971744,209973,All Mixed vegetable Sandwiches,50,1,50,No,Yes
290305603,242494,Dahi puri,35,1,35,No,No
289973157,256059,Marble Cake (400 Gms),129,1,129,No,No
290065269,327278,Cheese Grill Sandwich,50,1,50,No,Yes
290354550,373506,Butter Milk Vitamin D,20,1,20,Yes,Yes
291602390,388806,Butter naan,39,1,39,No,Yes
291315224,399925,Badam Milk 120ml,13,1,13,No,Yes
291474205,406892,PULLED BBQ CHICKEN BURGER,165,1,165,No,No
291553963,443017,Veg Pasta,85,1,85,No,Yes
291044075,443017,Veg Pasta,85,1,85,No,Yes
290081052,443017,Veg Pasta,85,1,85,No,Yes
291698338,443346,Samosa Chaat,33,1,33,No,Yes
291678300,443361,Veg Noodles,44,1,44,No,Yes
291446256,443382,Idli 2 No's,28,1,28,No,Yes
291446041,443384,Idli Vada,44,1,44,No,Yes
289664791,443384,Idli Vada,44,1,44,No,Yes
289637042,443385,Vada single,20,1,20,No,Yes
290798900,446057,Uttapam,46.2,1,46.2,No,Yes
289950482,454830,Veg Combo 3RSG,270,1,270,No,No
291570429,463529,Ragi Malt,22,1,22,No,No
290739396,463544,Stew Rice Veg,57,1,57,No,No
290314547,465387,Filter Coffee,13,1,13,No,No
291447758,465470,Egg Puff,23,1,23,No,No
289691042,465476,Aloo Bun,22,1,22,No,No
291631947,494638,MRP 10,10,1,10,No,Yes
290299878,494638,MRP 10,10,10,100,No,Yes
290378375,494638,MRP 10,10,4,40,No,Yes
291297843,494655,MRP 30,30,1,30,No,Yes
291231226,494655,MRP 30,30,1,30,No,Yes
291700252,494655,MRP 30,30,1,30,No,Yes
291645387,494655,MRP 30,30,1,30,No,Yes
291238747,494655,MRP 30,30,1,30,No,Yes
291696814,494655,MRP 30,30,1,30,No,Yes
291631947,494655,MRP 30,30,1,30,No,Yes
290888683,494655,MRP 30,30,1,30,No,Yes
289857581,494655,MRP 30,30,1,30,No,Yes
291649900,494655,MRP 30,30,1,30,No,Yes
291594983,494666,MRP 50,50,1,50,No,No
291321331,495976,MRP 45,45,2,90,No,No
291191677,495976,MRP 45,45,1,45,No,No
291190694,495976,MRP 45,45,1,45,No,No
291460481,495982,MRP 75,75,1,75,No,No
290380540,495982,MRP 75,75,1,75,No,No
291236896,495982,MRP 75,75,1,75,No,No
291292544,495989,MRP 75,75,1,75,No,No
291573704,495992,MRP 75,75,1,75,No,No
291260033,495992,MRP 75,75,1,75,No,No
289803393,506068,Kitkat Big,25,1,25,Yes,Yes
291312812,509052,Masala Chai,15,1,15,No,Yes
289845385,542224,Samosa Pav (1Pc),20,1,20,No,Yes
289864717,542224,Samosa Pav (1Pc),20,1,20,No,Yes
289827534,554119,Milky Bar 20,20,2,40,Yes,Yes
289926715,558155,MRP 5,5,1,5,No,No
291690936,558156,MRP 5,5,1,5,No,No
290805721,558156,MRP 5,5,18,90,No,No
290314078,558156,MRP 5,5,1,5,No,No
291321331,558157,MRP 5,5,3,15,No,No
291599028,558157,MRP 5,5,1,5,No,No
291202270,558157,MRP 5,5,1,5,No,No
291432920,558157,MRP 5,5,1,5,No,No
291205733,558157,MRP 5,5,1,5,No,No
291205490,558157,MRP 5,5,1,5,No,No
291147153,558157,MRP 5,5,1,5,No,No
291014420,558157,MRP 5,5,1,5,No,No
290770466,558157,MRP 5,5,1,5,No,No
291647357,558157,MRP 5,5,1,5,No,No
291281901,558157,MRP 5,5,1,5,No,No
291244876,558157,MRP 5,5,1,5,No,No
291160050,558157,MRP 5,5,1,5,No,No
290658023,559541,Dal Khichdi,170,1,170,No,No
290114576,559578,Crispy vegetables (Dry),195,1,195,No,No
291044421,562423,Entry Slot,1,1,1,No,No
290418787,564396,Entry Slot,1,1,1,No,No
290185292,564742,Veg Lunch,80,1,80,No,Yes
290126282,564742,Veg Lunch,80,1,80,No,Yes
290125325,564742,Veg Lunch,80,1,80,No,Yes
290118047,564742,Veg Lunch,80,1,80,No,Yes
290103321,564742,Veg Lunch,80,1,80,No,Yes
290102855,564742,Veg Lunch,80,1,80,No,Yes
290254367,564742,Veg Lunch,80,1,80,No,Yes
290128751,564742,Veg Lunch,80,1,80,No,Yes
290118587,564742,Veg Lunch,80,1,80,No,Yes
290122541,564742,Veg Lunch,80,1,80,No,Yes
290107342,564742,Veg Lunch,80,1,80,No,Yes
290102795,564742,Veg Lunch,80,1,80,No,Yes
290242986,564742,Veg Lunch,80,1,80,No,Yes
290239661,564742,Veg Lunch,80,1,80,No,Yes
290214711,564742,Veg Lunch,80,1,80,No,Yes
290129884,564742,Veg Lunch,80,1,80,No,Yes
291060351,564742,Veg Lunch,80,1,80,No,Yes
290214930,564742,Veg Lunch,80,1,80,No,Yes
290208188,564742,Veg Lunch,80,1,80,No,Yes
290147274,564742,Veg Lunch,80,1,80,No,Yes
290122327,564742,Veg Lunch,80,1,80,No,Yes
290117642,564742,Veg Lunch,80,1,80,No,Yes
290108669,564742,Veg Lunch,80,1,80,No,Yes
290101824,564742,Veg Lunch,80,1,80,No,Yes
290159287,566115,Chicken Shawarma Platter,135,1,135,No,No
290520308,566134,Boiled Egg - 1pc,9,1,9,No,No
289716227,566136,Double Omelette,27,1,27,No,No
291707080,567034,Plain Tea,10,1,10,No,Yes
291033611,567034,Plain Tea,10,1,10,No,Yes
289858228,567034,Plain Tea,10,1,10,No,Yes
291315224,567034,Plain Tea,10,1,10,No,Yes
289731978,567034,Plain Tea,10,1,10,No,Yes
291669407,567035,Ginger Tea,10,1,10,No,Yes
291271415,567035,Ginger Tea,10,1,10,No,Yes
291315224,567035,Ginger Tea,10,1,10,No,Yes
291078932,576006,Naan Garlic(30 to 40min),50,1,50,No,No
290622358,576009,Lacha Paratha Plain(30 to 40min),35,1,35,No,No
290419215,576475,Steam Rice,25,1,25,No,Yes
290898243,576475,Steam Rice,25,1,25,No,Yes
290461458,579111,Filter Coffee,20,3,60,No,No
290315216,579959,Samosa,12,2,24,No,No
289828561,580060,Veg Maggi,35,1,35,No,No
291535387,580269,Coffee,15,1,15,No,Yes
291512485,580533,Hakka Noodles - Egg,94,1,94,No,No
291553236,582045,Dal khichdi,58,1,58,No,Yes
290689264,582045,Dal khichdi,58,1,58,No,Yes
290996546,582445,Upma,26,1,26,No,Yes
290846951,584275,Chilly Chicken & Chicken Hakka Noodles,127,1,127,No,No
290458374,584669,Full day Meal,150,1,150,No,Yes
291398441,584669,Full day Meal,150,1,150,No,Yes
290342007,584760,Veg Noodles,25,1,25,No,Yes
290266334,584882,Chole Bhature(02 Pcs),50,1,50,No,No
290510170,584935,Cold Coffee With Ice Cream,35,1,35,No,No
290256904,584963,Hot Coffee,15,1,15,No,No
291757188,585544,Roti 1 Pc,5,1,5,No,Yes
290283387,585544,Roti 1 Pc,5,1,5,No,Yes
289784111,585544,Roti 1 Pc,5,1,5,No,Yes
290917511,585600,Packaging Charge,2,1,2,No,Yes
290917476,585600,Packaging Charge,2,1,2,No,Yes
290687796,588166,Egg Thali,95,1,95,No,Yes
291491733,594901,Special Dosa,60,1,60,No,No
290099406,595294,Chicken Biryani,173.25,1,173.25,No,Yes
291086294,597250,Ragda Pattice,35,1,35,No,No
290976600,598474,Cafe Mocha,29.47,1,29.47,No,No
290376304,599045,Fresh Value Meal with Chips,85,1,85,No,No
291072472,599210,Watermelon Juice,30,1,30,No,Yes
290954820,599217,Orange,42,1,42,No,Yes
290279657,599226,Papaya salad,30,1,30,No,Yes
289634496,599227,Watermelon salad,35,1,35,No,Yes
291430316,599231,Pineapple milk shake,30,1,30,No,Yes
291383470,599267,Mom's Magic Cashew & Almond,10,1,10,Yes,Yes
290945751,599763,French Fries,70,1,70,No,No
289932216,600072,Masala cheese toast,60,1,60,No,No
289932216,600336,Chilli milli cheese toast,70,1,70,No,No
290581451,601520,Boiled Egg,27,1,27,No,No
289653621,601561,Mysore Masala Dosa,30,1,30,No,Yes
290317918,601561,Mysore Masala Dosa,30,1,30,No,Yes
290699476,604270,MRP - 10,10,1,10,No,Yes
290083726,604270,MRP - 10,10,1,10,No,Yes
290280452,611332,Water Bottle,6,1,6,Yes,Yes
290410511,612579,Upma,104,1,104,No,No
291298052,612605,Butter Tandoori Roti,51.46,4,205.84,No,No
290832709,612612,Extra Bhatura (1Pc),61.95,1,61.95,No,No
289886656,612634,Ginger Tea  (Dip),32,1,32,No,No
290902289,612643,Kadhai Paneer + Any Choice of Bread + Salad + Pickle,240.46,1,240.46,No,No
291066668,612728,Palak Roll 1 Pc,25,1,25,No,No
291298052,612743,Rusky Milk 150 Gm,25,1,25,No,No
290034843,613800,Idli 2 Nos + 1 Vada,35,1,35,No,Yes
290934964,613947,Idli 2 Nos,22,1,22,No,Yes
290017971,614673,Aloo Paratha (2 Nos),45,1,45,No,No
289849844,616479,Mitti Special Chai,16,1,16,No,Yes
291418508,617114,Samosa,13,1,13,No,Yes
291146098,617584,Lime Fresh,17,1,17,No,No
291620236,617584,Lime Fresh,17,1,17,No,No
290953366,617628,Orange (Pure Juice),66,1,66,No,No
290488734,617628,Orange (Pure Juice),66,1,66,No,No
289941070,617649,Choco Dates,50,1,50,No,No
291613856,617668,Buttermilk,20,1,20,No,No
291432941,618371,Real Juice 20,20,1,20,Yes,Yes
291418508,618371,Real Juice 20,20,1,20,Yes,Yes
291243669,620414,Ready Made Ginger Tea,15,1,15,No,No
290357676,620516,Snack Combo 1,25,1,25,No,No
290061605,620629,Masala Dosa,55,1,55,No,No
289648664,620629,Masala Dosa,55,1,55,No,No
289636797,620629,Masala Dosa,55,1,55,No,No
290062554,620629,Masala Dosa,55,1,55,No,No
289648382,620629,Masala Dosa,55,1,55,No,No
290062154,620629,Masala Dosa,55,1,55,No,No
289644623,620629,Masala Dosa,55,1,55,No,No
290061627,620629,Masala Dosa,55,1,55,No,No
289639097,620629,Masala Dosa,55,1,55,No,No
289623209,620629,Masala Dosa,55,1,55,No,No
291677440,620882,Hot Coffee,15,1,15,No,No
290877928,621699,Nestle - kitkat,25,1,25,Yes,Yes
290877928,621709,Fanta,40,1,40,Yes,Yes
291221159,624134,Lays,10,1,10,Yes,Yes
291221159,624138,Coke Can,40,1,40,Yes,Yes
291221159,624143,Ice Cream Tub,100,1,100,Yes,Yes
289841017,624474,Parle Moong Dal,10,1,10,Yes,Yes
290901467,624474,Parle Moong Dal,10,1,10,Yes,Yes
289681111,626902,Tea cake(01pc),15,1,15,No,No
289681111,626912,Veg Cutlet (1pc),30,1,30,No,No
290575450,627209,3 Chapati + Egg (2Pcs),54,1,54,No,Yes
291684450,632060,Papdi Chat (120 gms),23,1,23,No,No
290146812,635272,Lunch,999,1,999,No,No
291276989,635273,Snacks,999,1,999,No,No
290334929,635273,Snacks,999,1,999,No,No
290416219,635274,Dinner,999,1,999,No,No
290877928,635323,Nestle Munch,10,1,10,Yes,Yes
291131174,638644,Mango Milk Shake (250Ml),33,1,33,No,Yes
290442853,638656,Lemon Ginger Tea 120Ml,15,1,15,No,Yes
291317625,639978,Cheese Grilled Sandwich,50,1,50,No,No
290881763,639978,Cheese Grilled Sandwich,50,1,50,No,No
291106386,640960,Papaya Juice,25,1,25,No,Yes
291745892,641094,Cold Drinks,20,4,80,Yes,Yes
